_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
665596be74e2231221086aa0,,46.59,94.34,52.99,61.18,233;6;2;0,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716885182000
6655967c74e2231221086833,,34.39,85.33,59.98,66.54,43;6;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716885116000
6655964d74e2231221086675,,35.2,82.26,49.6,57.79,44;7;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716885069000
6655963c74e22312210865b6,,44.78,96.61,47.18,53.22,56;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716885052000
6655820d74e223122107a8d7,,28.78,83.08,51.96,57.34,36;6;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879885000
665581fb74e223122107a820,,50.38,94.52,58.38,63.36,63;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879867000
665581ea74e223122107a766,,49.54,97.1,55.14,70.51,62;1;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716879850000
665581d874e223122107a6b8,,23.98,83.33,47.96,62.38,30;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879832000
665581c674e223122107a625,,46.4,93.15,58.4,64.92,58;2;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716879814000
665581b474e223122107a564,,59.18,97.47,63.17,60.52,74;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879796000
665581a274e223122107a4a5,,34.4,87.1,49.6,50.23,43;4;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716879778000
6655819074e223122107a411,,29.57,89.36,37.56,38.91,37;3;0;0,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1716879760000
6655817f74e223122107a35e,,39.2,90,48,59.2,49;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716879743000
6655816d74e223122107a2aa,,51.98,95.83,57.58,60.35,65;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879725000
6655815874e223122107a206,,56.75,97.44,62.34,69.23,71;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879704000
6655801d74e2231221079751,,34.37,82.69,41.56,46.6,43;7;0;0,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1716879389000
6655800b74e22312210796b7,,42.39,87.18,62.39,64.76,53;6;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716879371000
66557ff974e2231221079602,,61.59,100,61.59,61.14,77;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716879353000
66557fe674e223122107955d,,43.96,88,59.95,73.67,55;5;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716879334000
66557fa774e2231221079344,,41.4,91.63,52.6,60.71,207;12;0;2,time,60,-1,0,60,0,0,true,true,english,none,normal,false,false,false,,1716879271000
66555c5d74e22312210666a5,,42,91.34,55.4,62.27,210;12;2;3,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716870237000
66555c1d74e2231221066487,,51.59,96.15,57.19,58.36,258;6;0;1,time,60,-1,0,60.01,1,0,true,true,english,none,normal,false,false,false,,1716870173000
66555bdd74e223122106623f,,45.19,93.28,53.59,63.57,226;11;0;1,time,60,-1,0,60.01,1,0,true,true,english,none,normal,false,false,false,,1716870109000
66555b9b74e2231221066008,,40.77,92.06,50.37,72.24,51;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716870043000
66555b8974e2231221065f4e,,59.97,95.06,64.77,77.78,75;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716870024000
66555b7774e2231221065ea8,,33.59,84.62,51.99,58.18,42;6;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716870007000
66545c3b74e2231221fdc2a9,,50.39,94.37,56.79,56.09,63;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804667000
66545bf774e2231221fdc07d,,35.19,83.82,54.39,65.02,44;7;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804599000
66545be374e2231221fdbfd5,,49.58,97.01,53.58,75.66,62;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804579000
66545bd074e2231221fdbf34,,37.57,89.06,51.16,69.79,47;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804560000
66545bbf74e2231221fdbe90,,32.79,82.61,55.19,62.95,41;7;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804543000
66545b6b74e2231221fdbbb8,,57.59,97.4,61.59,68.3,72;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804459000
66545b5974e2231221fdbb20,,49.57,100,49.57,64.82,62;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804441000
66545b4774e2231221fdba79,,56.76,97.26,58.36,62.6,71;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804423000
66545b3574e2231221fdb9de,,37.58,93.55,49.57,55.99,47;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804405000
66545b2274e2231221fdb93c,,44.78,84.81,63.17,69.41,56;7;1;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804386000
66545b0f74e2231221fdb899,,50.39,89.61,61.59,61.14,63;5;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804367000
66545aa274e2231221fdb4e0,,51.96,89.29,67.14,66.25,65;6;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804258000
66545a8a74e2231221fdb419,,51.99,100,51.99,61.71,65;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804234000
66545a6d74e2231221fdb322,,35.17,86.15,51.96,58.18,44;5;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804205000
66545a5c74e2231221fdb283,,33.59,85.71,55.98,71.08,42;5;0;2,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716804188000
66545a4674e2231221fdb1c9,,50.3,90.8,69.46,73.14,63;4;0;0,time,15,-1,0,15.03,0,0,true,true,english,none,normal,false,false,false,,1716804166000
66545a3374e2231221fdb11b,,41.59,96.49,45.59,66.44,52;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716804147000
66545a1f74e2231221fdb06a,,46.8,94.72,56.8,65.54,234;8;0;1,time,60,-1,0,60,0,0,true,true,english,none,normal,false,false,false,,1716804127000
6654494d6d1b0584d2272b86,,43.8,90.39,56.19,63.97,219;16;0;0,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716799821000
665449106d1b0584d227293e,,39.19,89.35,52.59,62.51,196;15;2;5,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716799760000
665448cf6d1b0584d22726a7,,34.99,86.22,50.79,56.62,175;20;1;1,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716799695000
6654488a6d1b0584d22723cd,,35.98,85.51,55.17,62.11,45;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716799626000
6654487a6d1b0584d227231f,,41.59,89.74,62.39,77.57,52;4;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716799610000
6654462f6d1b0584d2270c6c,,61.59,97.65,67.99,70.71,77;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716799023000
665411ee6d1b0584d2253e5e,,47.19,93.33,59.99,67.35,59;2;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716785646000
665411dd6d1b0584d2253dc8,,45.57,85,63.95,52.8,57;7;2;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716785629000
665409816d1b0584d224f9af,,44.77,89.55,53.57,58.45,56;4;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716783489000
665409706d1b0584d224f913,,56,97.37,60.8,65.1,70;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716783472000
6654095e6d1b0584d224f871,,55.17,96.3,64.77,72.29,69;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716783454000
665409496d1b0584d224f7eb,,52.19,94.72,60.59,73.82,261;9;0;2,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716783433000
665409096d1b0584d224f5d8,,46.39,92.47,55.79,62.6,232;12;0;0,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716783369000
665408a76d1b0584d224f2b7,,45,92.28,54.4,61.92,225;11;1;2,time,60,-1,0,60,0,0,true,true,english,none,normal,false,false,false,,1716783271000
66532d5e6d1b0584d21ea40a,,42.99,91.39,53.39,60.58,215;12;1;1,time,60,-1,0,60.02,0,0,true,true,english,none,normal,false,false,false,,1716727134000
66532d1f6d1b0584d21ea227,,33.39,88.24,47.59,60.44,167;17;0;0,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716727071000
66532ce16d1b0584d21ea021,,41.99,87.54,56.19,66.81,210;18;3;5,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716727009000
665323096d1b0584d21e50ef,true,52.99,95.35,60.19,63.17,265;9;0;0,time,60,-1,0,60.01,0,0,true,true,english,none,normal,false,false,false,,1716724489000
665322c96d1b0584d21e4eff,,45,93.1,58,62.02,225;10;0;3,time,60,-1,0,60,0,0,true,true,english,none,normal,false,false,false,,1716724425000
665322706d1b0584d21e4c28,,51.15,94.81,61.54,62.46,64;2;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716724336000
6653225e6d1b0584d21e4bb8,,28.78,79.37,50.37,73.63,36;8;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716724318000
6653224b6d1b0584d21e4b14,,42.36,88.16,60.74,64.36,53;6;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716724298000
665187556d1b0584d212e303,,65.58,96.55,69.57,73.14,82;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716619093000
665187446d1b0584d212e291,,53.59,91.57,66.39,81.49,67;3;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716619076000
665187326d1b0584d212e20a,,64.78,100,64.78,79.94,81;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716619058000
665187206d1b0584d212e198,,46.36,91.67,57.56,67.55,58;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716619040000
6651870f6d1b0584d212e113,,37.56,90.77,51.95,61.71,47;3;0;1,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716619023000
6650639a6d1b0584d2096926,,31.97,90,55.95,76.97,40;3;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544410000
665063876d1b0584d2096872,,25.58,83.33,47.96,50.93,32;6;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544391000
665063746d1b0584d20967c2,,55.14,96.05,60.74,69.88,69;1;1;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716544372000
665063636d1b0584d2096749,,58.34,100,58.34,65.73,73;0;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716544355000
665063516d1b0584d20966a6,,45.59,87.65,64.79,67.72,57;6;0;4,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544337000
6650633b6d1b0584d20965ea,,42.39,89.86,55.19,70.51,53;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544315000
665063296d1b0584d2096540,,53.58,94.52,58.37,74.15,67;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544297000
665063186d1b0584d20964ba,,43.98,88.24,67.97,68.66,55;5;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544280000
665063076d1b0584d209642e,,62.36,96.51,68.75,74.16,78;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544263000
665062f56d1b0584d2096381,,27.19,88.33,47.98,64.65,34;3;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544245000
665062e16d1b0584d20962e1,,37.57,88.52,48.76,51.35,47;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544225000
665062cf6d1b0584d2096238,,24.79,81.03,46.39,54.89,31;6;0;4,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544207000
665062ac6d1b0584d20960e6,,39.19,96.3,43.19,51.65,49;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544172000
6650629a6d1b0584d209603b,,38.39,82.86,55.98,66.2,48;8;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544154000
665062886d1b0584d2095f97,,50.36,93.51,61.55,69.11,63;2;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544136000
665062766d1b0584d2095efb,,47.97,90.91,61.57,61.8,60;2;2;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544118000
665062636d1b0584d2095e62,,45.59,89.33,59.98,64.23,57;4;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544099000
665062516d1b0584d2095dc6,,52.74,93.06,57.53,61.08,66;3;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716544081000
6650623e6d1b0584d2095d41,,55.16,92.5,63.95,72.05,69;3;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716544062000
6650622b6d1b0584d2095c8e,,29.59,77.61,53.59,65.45,37;9;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716544043000
665061f16d1b0584d2095a9d,,39.17,77.33,59.96,62.07,49;9;1;7,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543985000
665061de6d1b0584d2095a0e,,33.57,90.57,42.36,50.68,42;3;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716543966000
665061cc6d1b0584d2095989,,47.99,94.67,59.99,60.69,60;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543948000
665061b56d1b0584d20958c8,,38.38,80,55.97,71.08,48;11;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543925000
665061a36d1b0584d2095826,,25.58,76.47,54.35,66.93,32;9;1;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543907000
665061916d1b0584d209578c,,49.57,94.52,58.36,59.71,62;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543889000
6650617e6d1b0584d20956e3,,47.17,85.19,64.76,75.81,59;5;3;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543870000
6650616c6d1b0584d2095642,,34.38,90.63,51.18,66.35,43;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543852000
6650615c6d1b0584d20955be,,34.39,85.71,55.98,54.65,43;6;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543835000
665061496d1b0584d209552d,,54.39,97.3,59.19,60.53,68;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543817000
665061376d1b0584d2095493,,46.37,89.04,58.37,74.15,58;5;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543799000
665061256d1b0584d20953e6,,19.98,79.31,46.35,63.6,25;8;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716543781000
665061146d1b0584d2095348,,45.58,94.44,57.58,70.34,57;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543764000
665061026d1b0584d20952a2,,35.99,83.87,49.59,55.12,45;5;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543746000
665060f06d1b0584d2095206,,36.79,84.29,55.98,58.87,46;6;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543728000
665060df6d1b0584d2095172,,59.94,97.44,62.34,75.47,75;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543711000
665060cb6d1b0584d20950cb,,45.57,91.67,57.57,71.34,57;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543691000
665060b96d1b0584d209502b,,47.18,95.45,52.78,68.08,59;1;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543673000
665060a76d1b0584d2094f96,,59.18,97.56,65.58,76.04,74;1;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543655000
665060946d1b0584d2094efe,,35.99,84.06,55.19,70.51,45;6;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543636000
665060826d1b0584d2094e63,,35.19,86.15,51.98,66.65,44;4;1;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543618000
665060706d1b0584d2094dc8,,50.35,94.74,60.74,77.83,63;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543600000
6650605f6d1b0584d2094d28,,47.19,93.33,59.98,69.89,59;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543583000
6650604d6d1b0584d2094c8d,,51.19,94.67,59.99,74.7,64;2;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543565000
6650601d6d1b0584d2094afc,,61.57,96.47,67.96,79.97,77;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543517000
6650600b6d1b0584d2094a59,,28.8,85.71,55.99,69.03,36;5;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543499000
66505ff66d1b0584d20949ad,,34.38,91.53,47.18,44.17,43;2;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543478000
66505fe46d1b0584d2094917,,36.78,88.33,47.97,62.38,46;4;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543460000
66505fd26d1b0584d2094874,,51.19,89.47,60.79,73.55,64;4;2;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543442000
66505fbf6d1b0584d20947e7,,47.96,93.33,59.95,61.37,60;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543423000
66505f6e6d1b0584d209456a,,37.56,84.93,58.34,73.09,47;4;4;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716543342000
66505f5d6d1b0584d20944f4,,28.79,83.87,49.58,53.43,36;5;0;3,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716543325000
66505f4a6d1b0584d2094460,,39.98,87.3,50.37,59.99,50;5;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716543306000
664dc3f3bea7806f66ebb377,,42.39,92.31,51.98,67.73,53;2;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716372467000
664daecbbea7806f66eafd80,,46.37,98.31,47.17,53.22,58;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716367051000
664daeb9bea7806f66eafd02,,35.19,90.16,48.79,69.6,44;2;1;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716367033000
664daea3bea7806f66eafc3e,,62.34,96.47,67.94,84.66,78;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716367011000
664dae90bea7806f66eafbac,,31.19,84.21,60.79,71.66,39;5;1;2,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716366992000
664dae7fbea7806f66eafb1f,,32.79,87.93,46.38,53.93,41;3;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716366975000
664dae57bea7806f66eaf9ec,,59.17,100,59.17,77.23,74;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716366935000
664dae45bea7806f66eaf959,,56.76,100,56.76,62.64,71;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716366917000
664dae33bea7806f66eaf8ce,,31.98,86.15,51.97,57.34,40;5;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716366899000
664dae21bea7806f66eaf836,,55.19,93.67,63.19,61.75,69;3;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716366881000
664dae0fbea7806f66eaf7ab,,58.38,100,58.38,74.15,73;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716366863000
664d96bdbea7806f66ea2cac,,43.19,94.83,46.39,52.98,54;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360893000
664d96aabea7806f66ea2bff,,47.16,92.86,55.95,64.44,59;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716360874000
664d9698bea7806f66ea2b66,,31.19,79.03,49.59,67.11,39;9;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360856000
664d9685bea7806f66ea2ab0,,46.39,95.77,56.79,69.66,58;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360837000
664d9673bea7806f66ea2a2b,,58.35,97.37,60.75,60.9,73;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716360819000
664d9662bea7806f66ea299c,,48.79,96.97,52.79,69.17,61;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360802000
664d964dbea7806f66ea28d6,,50.4,92,60,73.67,63;2;2;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360781000
664d963bbea7806f66ea281d,,57.58,93.18,70.37,73.69,72;3;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716360763000
664d9627bea7806f66ea2766,,63.19,100,63.19,73.63,79;0;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716360743000
664d9616bea7806f66ea26b1,,52.78,94.74,60.77,70.76,66;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716360726000
664d7869bea7806f66e93060,,38.37,85.29,54.35,56.02,48;6;2;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716353129000
664d7858bea7806f66e92fc9,,51.99,94.59,59.19,67.35,65;2;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716353112000
664d7846bea7806f66e92f45,,41.6,90.41,58.4,76.43,52;2;3;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716353094000
664d7835bea7806f66e92ec4,,48.78,95.77,56.78,67.76,61;1;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716353077000
664d7822bea7806f66e92e34,,27.19,87.5,38.38,57.04,34;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716353058000
664d77ffbea7806f66e92d04,,48.79,92,59.99,80.68,61;3;1;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716353023000
664d77ecbea7806f66e92c60,,42.39,89.71,54.39,63.22,53;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716353004000
6649dbd8c1edd2b869e7edd7,,45.57,93.75,51.17,56.02,57;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716116440000
6649dbc7c1edd2b869e7ed49,,35.15,81.54,51.93,54.93,44;7;1;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1716116423000
6649dbb5c1edd2b869e7ecd1,,36.79,90.48,50.38,59.06,46;3;1;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716116405000
6649dba3c1edd2b869e7ec54,,45.59,90.14,56.78,72.76,57;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1716116387000
66483acbc1edd2b869de5fa4,,20.79,80,43.98,48.7,26;7;0;1,time,15,-1,0,15.01,1,0,true,true,english,none,normal,false,false,false,,1716009675000
66483ab5c1edd2b869de5f28,,66.36,100,66.36,67.77,83;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716009653000
66483a9ec1edd2b869de5e8f,true,67.16,100,67.16,76.67,84;0;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1716009630000
664487f82b05a65a053a6f5d,,45.56,90.14,56.75,65.97,57;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767288000
664487e62b05a65a053a6ebe,,51.99,96.1,61.59,65.26,65;1;0;1,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715767270000
664487d52b05a65a053a6e2b,,48.77,94.29,55.97,64.44,61;2;0;5,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767253000
664487c22b05a65a053a6d71,,37.59,89.39,52.79,62.17,47;4;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715767234000
664487af2b05a65a053a6ccc,,35.98,87.14,55.97,65.31,45;4;0;5,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767215000
6644879d2b05a65a053a6c02,,46.38,92.86,55.97,65.31,58;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767197000
6644878b2b05a65a053a6b49,,50.39,92.75,55.18,58.93,63;5;0;0,time,15,-1,0,15,0,0,true,true,english,none,normal,false,false,false,,1715767179000
664487772b05a65a053a6a6e,,42.38,91.04,53.58,74.32,53;4;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767159000
6644875a2b05a65a053a6956,,29.57,87.27,43.96,58.17,37;4;0;0,time,15,-1,0,15.02,0,0,true,true,english,none,normal,false,false,false,,1715767130000
664487492b05a65a053a68c0,,42.39,96.55,46.38,53.93,53;1;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767113000
664487372b05a65a053a6814,,47.98,94.2,55.17,65.59,60;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767095000
664487212b05a65a053a672b,,39.98,92.31,51.98,65.61,50;3;0;1,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767073000
6644870f2b05a65a053a6692,,47.18,95.52,53.58,62.67,59;2;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715767055000
664453142b05a65a05386a37,,59.98,95.18,66.38,69.15,75;3;0;0,time,15,-1,0,15.01,0,0,true,true,english,none,normal,false,false,false,,1715753748000
